unit,s_adj,bop_item,stk_flow,partner,geo\time,date,value
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2005-01-01,49.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2006-01-01,52.8 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2007-01-01,51.1 
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2008-01-01,59.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2009-01-01,57.3
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2010-01-01,59.7
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2011-01-01,60.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2012-01-01,73.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2013-01-01,71.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2014-01-01,71.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2015-01-01,71.4
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2016-01-01,78.8
PC_GDP,NSA,FA__D__F,L_LE,WRL_REST,UK,2017-01-01,76.5
