unit,s_adj,partner,stk_flow,bop_item,geotime,date,value
PC_GDP,NSA,WRL_REST,BAL,G,CY,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2002-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2003-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2004-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2005-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2006-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2007-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,CY,2008-01-01,-30.1
PC_GDP,NSA,WRL_REST,BAL,G,CY,2009-01-01,-21.6
PC_GDP,NSA,WRL_REST,BAL,G,CY,2010-01-01,-22.9
PC_GDP,NSA,WRL_REST,BAL,G,CY,2011-01-01,-20.2
PC_GDP,NSA,WRL_REST,BAL,G,CY,2012-01-01,-18.0
PC_GDP,NSA,WRL_REST,BAL,G,CY,2013-01-01,-16.2
PC_GDP,NSA,WRL_REST,BAL,G,CY,2014-01-01,-16.0
PC_GDP,NSA,WRL_REST,BAL,G,CY,2015-01-01,-16.7
PC_GDP,NSA,WRL_REST,BAL,G,CY,2016-01-01,-21.0
PC_GDP,NSA,WRL_REST,BAL,G,CY,2017-01-01,-24.3
PC_GDP,NSA,WRL_REST,BAL,G,CZ,1995-01-01,-8.4
PC_GDP,NSA,WRL_REST,BAL,G,CZ,1996-01-01,-9.4
PC_GDP,NSA,WRL_REST,BAL,G,CZ,1997-01-01,-9.3
PC_GDP,NSA,WRL_REST,BAL,G,CZ,1998-01-01,-5.9
PC_GDP,NSA,WRL_REST,BAL,G,CZ,1999-01-01,-6.9
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2000-01-01,-9.6
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2001-01-01,-8.8
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2002-01-01,-6.5
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2003-01-01,-6.0
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2004-01-01,-2.2
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2005-01-01,0.6
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2006-01-01,0.7
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2007-01-01,0.3
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2008-01-01,-0.1
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2009-01-01,1.7
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2010-01-01,1.0
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2011-01-01,1.9
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2012-01-01,3.0
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2013-01-01,4.1
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2014-01-01,5.1
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2015-01-01,4.1
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2016-01-01,5.2
PC_GDP,NSA,WRL_REST,BAL,G,CZ,2017-01-01,4.8
PC_GDP,NSA,WRL_REST,BAL,G,DE,1995-01-01,2.6
PC_GDP,NSA,WRL_REST,BAL,G,DE,1996-01-01,3.0
PC_GDP,NSA,WRL_REST,BAL,G,DE,1997-01-01,3.4
PC_GDP,NSA,WRL_REST,BAL,G,DE,1998-01-01,3.6
PC_GDP,NSA,WRL_REST,BAL,G,DE,1999-01-01,3.3
PC_GDP,NSA,WRL_REST,BAL,G,DE,2000-01-01,3.0
PC_GDP,NSA,WRL_REST,BAL,G,DE,2001-01-01,4.6
PC_GDP,NSA,WRL_REST,BAL,G,DE,2002-01-01,6.4
PC_GDP,NSA,WRL_REST,BAL,G,DE,2003-01-01,5.9
PC_GDP,NSA,WRL_REST,BAL,G,DE,2004-01-01,6.7
PC_GDP,NSA,WRL_REST,BAL,G,DE,2005-01-01,6.8
PC_GDP,NSA,WRL_REST,BAL,G,DE,2006-01-01,6.7
PC_GDP,NSA,WRL_REST,BAL,G,DE,2007-01-01,8.0
PC_GDP,NSA,WRL_REST,BAL,G,DE,2008-01-01,7.2
PC_GDP,NSA,WRL_REST,BAL,G,DE,2009-01-01,5.7
PC_GDP,NSA,WRL_REST,BAL,G,DE,2010-01-01,6.2
PC_GDP,NSA,WRL_REST,BAL,G,DE,2011-01-01,6.0
PC_GDP,NSA,WRL_REST,BAL,G,DE,2012-01-01,7.3
PC_GDP,NSA,WRL_REST,BAL,G,DE,2013-01-01,7.5
PC_GDP,NSA,WRL_REST,BAL,G,DE,2014-01-01,7.8
PC_GDP,NSA,WRL_REST,BAL,G,DE,2015-01-01,8.6
PC_GDP,NSA,WRL_REST,BAL,G,DE,2016-01-01,8.5
PC_GDP,NSA,WRL_REST,BAL,G,DE,2017-01-01,8.1
PC_GDP,NSA,WRL_REST,BAL,G,DK,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2002-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2003-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2004-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,DK,2005-01-01,3.4
PC_GDP,NSA,WRL_REST,BAL,G,DK,2006-01-01,1.9
PC_GDP,NSA,WRL_REST,BAL,G,DK,2007-01-01,0.8
PC_GDP,NSA,WRL_REST,BAL,G,DK,2008-01-01,1.3
PC_GDP,NSA,WRL_REST,BAL,G,DK,2009-01-01,4.0
PC_GDP,NSA,WRL_REST,BAL,G,DK,2010-01-01,4.9
PC_GDP,NSA,WRL_REST,BAL,G,DK,2011-01-01,4.9
PC_GDP,NSA,WRL_REST,BAL,G,DK,2012-01-01,4.3
PC_GDP,NSA,WRL_REST,BAL,G,DK,2013-01-01,4.4
PC_GDP,NSA,WRL_REST,BAL,G,DK,2014-01-01,4.5
PC_GDP,NSA,WRL_REST,BAL,G,DK,2015-01-01,4.8
PC_GDP,NSA,WRL_REST,BAL,G,DK,2016-01-01,6.0
PC_GDP,NSA,WRL_REST,BAL,G,DK,2017-01-01,5.7
PC_GDP,NSA,WRL_REST,BAL,G,EE,1995-01-01,-17.4
PC_GDP,NSA,WRL_REST,BAL,G,EE,1996-01-01,-22.0
PC_GDP,NSA,WRL_REST,BAL,G,EE,1997-01-01,-23.6
PC_GDP,NSA,WRL_REST,BAL,G,EE,1998-01-01,-21.7
PC_GDP,NSA,WRL_REST,BAL,G,EE,1999-01-01,-16.4
PC_GDP,NSA,WRL_REST,BAL,G,EE,2000-01-01,-15.6
PC_GDP,NSA,WRL_REST,BAL,G,EE,2001-01-01,-16.1
PC_GDP,NSA,WRL_REST,BAL,G,EE,2002-01-01,-17.4
PC_GDP,NSA,WRL_REST,BAL,G,EE,2003-01-01,-18.1
PC_GDP,NSA,WRL_REST,BAL,G,EE,2004-01-01,-18.1
PC_GDP,NSA,WRL_REST,BAL,G,EE,2005-01-01,-13.8
PC_GDP,NSA,WRL_REST,BAL,G,EE,2006-01-01,-17.6
PC_GDP,NSA,WRL_REST,BAL,G,EE,2007-01-01,-15.7
PC_GDP,NSA,WRL_REST,BAL,G,EE,2008-01-01,-12.7
PC_GDP,NSA,WRL_REST,BAL,G,EE,2009-01-01,-5.1
PC_GDP,NSA,WRL_REST,BAL,G,EE,2010-01-01,-2.7
PC_GDP,NSA,WRL_REST,BAL,G,EE,2011-01-01,-2.1
PC_GDP,NSA,WRL_REST,BAL,G,EE,2012-01-01,-7.1
PC_GDP,NSA,WRL_REST,BAL,G,EE,2013-01-01,-4.9
PC_GDP,NSA,WRL_REST,BAL,G,EE,2014-01-01,-5.0
PC_GDP,NSA,WRL_REST,BAL,G,EE,2015-01-01,-4.3
PC_GDP,NSA,WRL_REST,BAL,G,EE,2016-01-01,-3.5
PC_GDP,NSA,WRL_REST,BAL,G,EE,2017-01-01,-3.5
PC_GDP,NSA,WRL_REST,BAL,G,EL,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,EL,2002-01-01,-13.8
PC_GDP,NSA,WRL_REST,BAL,G,EL,2003-01-01,-14.1
PC_GDP,NSA,WRL_REST,BAL,G,EL,2004-01-01,-14.5
PC_GDP,NSA,WRL_REST,BAL,G,EL,2005-01-01,-14.7
PC_GDP,NSA,WRL_REST,BAL,G,EL,2006-01-01,-16.2
PC_GDP,NSA,WRL_REST,BAL,G,EL,2007-01-01,-18.4
PC_GDP,NSA,WRL_REST,BAL,G,EL,2008-01-01,-18.3
PC_GDP,NSA,WRL_REST,BAL,G,EL,2009-01-01,-13.9
PC_GDP,NSA,WRL_REST,BAL,G,EL,2010-01-01,-13.4
PC_GDP,NSA,WRL_REST,BAL,G,EL,2011-01-01,-12.7
PC_GDP,NSA,WRL_REST,BAL,G,EL,2012-01-01,-11.0
PC_GDP,NSA,WRL_REST,BAL,G,EL,2013-01-01,-11.5
PC_GDP,NSA,WRL_REST,BAL,G,EL,2014-01-01,-12.5
PC_GDP,NSA,WRL_REST,BAL,G,EL,2015-01-01,-9.8
PC_GDP,NSA,WRL_REST,BAL,G,EL,2016-01-01,-9.5
PC_GDP,NSA,WRL_REST,BAL,G,EL,2017-01-01,-10.3
PC_GDP,NSA,WRL_REST,BAL,G,ES,1995-01-01,-3.4
PC_GDP,NSA,WRL_REST,BAL,G,ES,1996-01-01,-2.7
PC_GDP,NSA,WRL_REST,BAL,G,ES,1997-01-01,-2.7
PC_GDP,NSA,WRL_REST,BAL,G,ES,1998-01-01,-3.7
PC_GDP,NSA,WRL_REST,BAL,G,ES,1999-01-01,-5.2
PC_GDP,NSA,WRL_REST,BAL,G,ES,2000-01-01,-6.4
PC_GDP,NSA,WRL_REST,BAL,G,ES,2001-01-01,-5.7
PC_GDP,NSA,WRL_REST,BAL,G,ES,2002-01-01,-5.2
PC_GDP,NSA,WRL_REST,BAL,G,ES,2003-01-01,-5.3
PC_GDP,NSA,WRL_REST,BAL,G,ES,2004-01-01,-6.5
PC_GDP,NSA,WRL_REST,BAL,G,ES,2005-01-01,-7.6
PC_GDP,NSA,WRL_REST,BAL,G,ES,2006-01-01,-8.6
PC_GDP,NSA,WRL_REST,BAL,G,ES,2007-01-01,-8.6
PC_GDP,NSA,WRL_REST,BAL,G,ES,2008-01-01,-7.8
PC_GDP,NSA,WRL_REST,BAL,G,ES,2009-01-01,-3.8
PC_GDP,NSA,WRL_REST,BAL,G,ES,2010-01-01,-4.4
PC_GDP,NSA,WRL_REST,BAL,G,ES,2011-01-01,-4.2
PC_GDP,NSA,WRL_REST,BAL,G,ES,2012-01-01,-2.8
PC_GDP,NSA,WRL_REST,BAL,G,ES,2013-01-01,-1.4
PC_GDP,NSA,WRL_REST,BAL,G,ES,2014-01-01,-2.1
PC_GDP,NSA,WRL_REST,BAL,G,ES,2015-01-01,-2.0
PC_GDP,NSA,WRL_REST,BAL,G,ES,2016-01-01,-1.4
PC_GDP,NSA,WRL_REST,BAL,G,ES,2017-01-01,-1.9
PC_GDP,NSA,WRL_REST,BAL,G,FI,1995-01-01,9.0
PC_GDP,NSA,WRL_REST,BAL,G,FI,1996-01-01,8.7
PC_GDP,NSA,WRL_REST,BAL,G,FI,1997-01-01,9.3
PC_GDP,NSA,WRL_REST,BAL,G,FI,1998-01-01,9.9
PC_GDP,NSA,WRL_REST,BAL,G,FI,1999-01-01,8.5
PC_GDP,NSA,WRL_REST,BAL,G,FI,2000-01-01,10.8
PC_GDP,NSA,WRL_REST,BAL,G,FI,2001-01-01,9.5
PC_GDP,NSA,WRL_REST,BAL,G,FI,2002-01-01,8.8
PC_GDP,NSA,WRL_REST,BAL,G,FI,2003-01-01,7.3
PC_GDP,NSA,WRL_REST,BAL,G,FI,2004-01-01,6.0
PC_GDP,NSA,WRL_REST,BAL,G,FI,2005-01-01,4.3
PC_GDP,NSA,WRL_REST,BAL,G,FI,2006-01-01,7.6
PC_GDP,NSA,WRL_REST,BAL,G,FI,2007-01-01,8.4
PC_GDP,NSA,WRL_REST,BAL,G,FI,2008-01-01,6.7
PC_GDP,NSA,WRL_REST,BAL,G,FI,2009-01-01,5.3
PC_GDP,NSA,WRL_REST,BAL,G,FI,2010-01-01,4.0
PC_GDP,NSA,WRL_REST,BAL,G,FI,2011-01-01,1.2
PC_GDP,NSA,WRL_REST,BAL,G,FI,2012-01-01,1.2
PC_GDP,NSA,WRL_REST,BAL,G,FI,2013-01-01,1.3
PC_GDP,NSA,WRL_REST,BAL,G,FI,2014-01-01,0.9
PC_GDP,NSA,WRL_REST,BAL,G,FI,2015-01-01,0.8
PC_GDP,NSA,WRL_REST,BAL,G,FI,2016-01-01,0.2
PC_GDP,NSA,WRL_REST,BAL,G,FI,2017-01-01,0.8
PC_GDP,NSA,WRL_REST,BAL,G,FR,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,FR,1999-01-01,1.5
PC_GDP,NSA,WRL_REST,BAL,G,FR,2000-01-01,0.0
PC_GDP,NSA,WRL_REST,BAL,G,FR,2001-01-01,0.3
PC_GDP,NSA,WRL_REST,BAL,G,FR,2002-01-01,0.6
PC_GDP,NSA,WRL_REST,BAL,G,FR,2003-01-01,0.4
PC_GDP,NSA,WRL_REST,BAL,G,FR,2004-01-01,0.0
PC_GDP,NSA,WRL_REST,BAL,G,FR,2005-01-01,-0.9
PC_GDP,NSA,WRL_REST,BAL,G,FR,2006-01-01,-1.2
PC_GDP,NSA,WRL_REST,BAL,G,FR,2007-01-01,-1.7
PC_GDP,NSA,WRL_REST,BAL,G,FR,2008-01-01,-2.5
PC_GDP,NSA,WRL_REST,BAL,G,FR,2009-01-01,-1.9
PC_GDP,NSA,WRL_REST,BAL,G,FR,2010-01-01,-2.4
PC_GDP,NSA,WRL_REST,BAL,G,FR,2011-01-01,-3.2
PC_GDP,NSA,WRL_REST,BAL,G,FR,2012-01-01,-2.6
PC_GDP,NSA,WRL_REST,BAL,G,FR,2013-01-01,-2.0
PC_GDP,NSA,WRL_REST,BAL,G,FR,2014-01-01,-2.0
PC_GDP,NSA,WRL_REST,BAL,G,FR,2015-01-01,-1.3
PC_GDP,NSA,WRL_REST,BAL,G,FR,2016-01-01,-1.6
PC_GDP,NSA,WRL_REST,BAL,G,FR,2017-01-01,-2.1
PC_GDP,NSA,WRL_REST,BAL,G,HR,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,HR,2000-01-01,-16.0
PC_GDP,NSA,WRL_REST,BAL,G,HR,2001-01-01,-19.0
PC_GDP,NSA,WRL_REST,BAL,G,HR,2002-01-01,-21.7
PC_GDP,NSA,WRL_REST,BAL,G,HR,2003-01-01,-23.1
PC_GDP,NSA,WRL_REST,BAL,G,HR,2004-01-01,-20.6
PC_GDP,NSA,WRL_REST,BAL,G,HR,2005-01-01,-21.0
PC_GDP,NSA,WRL_REST,BAL,G,HR,2006-01-01,-21.1
PC_GDP,NSA,WRL_REST,BAL,G,HR,2007-01-01,-21.8
PC_GDP,NSA,WRL_REST,BAL,G,HR,2008-01-01,-22.4
PC_GDP,NSA,WRL_REST,BAL,G,HR,2009-01-01,-16.5
PC_GDP,NSA,WRL_REST,BAL,G,HR,2010-01-01,-13.1
PC_GDP,NSA,WRL_REST,BAL,G,HR,2011-01-01,-14.2
PC_GDP,NSA,WRL_REST,BAL,G,HR,2012-01-01,-14.3
PC_GDP,NSA,WRL_REST,BAL,G,HR,2013-01-01,-15.0
PC_GDP,NSA,WRL_REST,BAL,G,HR,2014-01-01,-15.0
PC_GDP,NSA,WRL_REST,BAL,G,HR,2015-01-01,-15.6
PC_GDP,NSA,WRL_REST,BAL,G,HR,2016-01-01,-15.8
PC_GDP,NSA,WRL_REST,BAL,G,HR,2017-01-01,-16.8
PC_GDP,NSA,WRL_REST,BAL,G,HU,1995-01-01,-4.7
PC_GDP,NSA,WRL_REST,BAL,G,HU,1996-01-01,-5.7
PC_GDP,NSA,WRL_REST,BAL,G,HU,1997-01-01,-4.7
PC_GDP,NSA,WRL_REST,BAL,G,HU,1998-01-01,-6.8
PC_GDP,NSA,WRL_REST,BAL,G,HU,1999-01-01,-7.4
PC_GDP,NSA,WRL_REST,BAL,G,HU,2000-01-01,-9.1
PC_GDP,NSA,WRL_REST,BAL,G,HU,2001-01-01,-6.6
PC_GDP,NSA,WRL_REST,BAL,G,HU,2002-01-01,-4.3
PC_GDP,NSA,WRL_REST,BAL,G,HU,2003-01-01,-5.3
PC_GDP,NSA,WRL_REST,BAL,G,HU,2004-01-01,-4.3
PC_GDP,NSA,WRL_REST,BAL,G,HU,2005-01-01,-2.2
PC_GDP,NSA,WRL_REST,BAL,G,HU,2006-01-01,-2.3
PC_GDP,NSA,WRL_REST,BAL,G,HU,2007-01-01,-0.4
PC_GDP,NSA,WRL_REST,BAL,G,HU,2008-01-01,-0.8
PC_GDP,NSA,WRL_REST,BAL,G,HU,2009-01-01,2.8
PC_GDP,NSA,WRL_REST,BAL,G,HU,2010-01-01,2.6
PC_GDP,NSA,WRL_REST,BAL,G,HU,2011-01-01,2.9
PC_GDP,NSA,WRL_REST,BAL,G,HU,2012-01-01,2.9
PC_GDP,NSA,WRL_REST,BAL,G,HU,2013-01-01,3.3
PC_GDP,NSA,WRL_REST,BAL,G,HU,2014-01-01,2.0
PC_GDP,NSA,WRL_REST,BAL,G,HU,2015-01-01,3.7
PC_GDP,NSA,WRL_REST,BAL,G,HU,2016-01-01,4.1
PC_GDP,NSA,WRL_REST,BAL,G,HU,2017-01-01,1.5
PC_GDP,NSA,WRL_REST,BAL,G,IE,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,IE,1998-01-01,21.8
PC_GDP,NSA,WRL_REST,BAL,G,IE,1999-01-01,23.9
PC_GDP,NSA,WRL_REST,BAL,G,IE,2000-01-01,26.1
PC_GDP,NSA,WRL_REST,BAL,G,IE,2001-01-01,25.8
PC_GDP,NSA,WRL_REST,BAL,G,IE,2002-01-01,27.2
PC_GDP,NSA,WRL_REST,BAL,G,IE,2003-01-01,22.6
PC_GDP,NSA,WRL_REST,BAL,G,IE,2004-01-01,22.2
PC_GDP,NSA,WRL_REST,BAL,G,IE,2005-01-01,18.9
PC_GDP,NSA,WRL_REST,BAL,G,IE,2006-01-01,14.7
PC_GDP,NSA,WRL_REST,BAL,G,IE,2007-01-01,14.6
PC_GDP,NSA,WRL_REST,BAL,G,IE,2008-01-01,17.4
PC_GDP,NSA,WRL_REST,BAL,G,IE,2009-01-01,22.8
PC_GDP,NSA,WRL_REST,BAL,G,IE,2010-01-01,24.6
PC_GDP,NSA,WRL_REST,BAL,G,IE,2011-01-01,24.1
PC_GDP,NSA,WRL_REST,BAL,G,IE,2012-01-01,21.1
PC_GDP,NSA,WRL_REST,BAL,G,IE,2013-01-01,19.2
PC_GDP,NSA,WRL_REST,BAL,G,IE,2014-01-01,20.9
PC_GDP,NSA,WRL_REST,BAL,G,IE,2015-01-01,43.2
PC_GDP,NSA,WRL_REST,BAL,G,IE,2016-01-01,38.8
PC_GDP,NSA,WRL_REST,BAL,G,IE,2017-01-01,36.6
PC_GDP,NSA,WRL_REST,BAL,G,IT,1995-01-01,3.5
PC_GDP,NSA,WRL_REST,BAL,G,IT,1996-01-01,4.1
PC_GDP,NSA,WRL_REST,BAL,G,IT,1997-01-01,3.1
PC_GDP,NSA,WRL_REST,BAL,G,IT,1998-01-01,2.7
PC_GDP,NSA,WRL_REST,BAL,G,IT,1999-01-01,1.8
PC_GDP,NSA,WRL_REST,BAL,G,IT,2000-01-01,0.8
PC_GDP,NSA,WRL_REST,BAL,G,IT,2001-01-01,1.3
PC_GDP,NSA,WRL_REST,BAL,G,IT,2002-01-01,1.0
PC_GDP,NSA,WRL_REST,BAL,G,IT,2003-01-01,0.7
PC_GDP,NSA,WRL_REST,BAL,G,IT,2004-01-01,0.5
PC_GDP,NSA,WRL_REST,BAL,G,IT,2005-01-01,0.0
PC_GDP,NSA,WRL_REST,BAL,G,IT,2006-01-01,-0.7
PC_GDP,NSA,WRL_REST,BAL,G,IT,2007-01-01,0.1
PC_GDP,NSA,WRL_REST,BAL,G,IT,2008-01-01,-0.2
PC_GDP,NSA,WRL_REST,BAL,G,IT,2009-01-01,0.0
PC_GDP,NSA,WRL_REST,BAL,G,IT,2010-01-01,-1.4
PC_GDP,NSA,WRL_REST,BAL,G,IT,2011-01-01,-1.1
PC_GDP,NSA,WRL_REST,BAL,G,IT,2012-01-01,1.0
PC_GDP,NSA,WRL_REST,BAL,G,IT,2013-01-01,2.2
PC_GDP,NSA,WRL_REST,BAL,G,IT,2014-01-01,2.9
PC_GDP,NSA,WRL_REST,BAL,G,IT,2015-01-01,3.1
PC_GDP,NSA,WRL_REST,BAL,G,IT,2016-01-01,3.4
PC_GDP,NSA,WRL_REST,BAL,G,IT,2017-01-01,3.2
PC_GDP,NSA,WRL_REST,BAL,G,LT,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2000-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2001-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2002-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2003-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LT,2004-01-01,-11.9
PC_GDP,NSA,WRL_REST,BAL,G,LT,2005-01-01,-10.9
PC_GDP,NSA,WRL_REST,BAL,G,LT,2006-01-01,-13.8
PC_GDP,NSA,WRL_REST,BAL,G,LT,2007-01-01,-15.2
PC_GDP,NSA,WRL_REST,BAL,G,LT,2008-01-01,-13.4
PC_GDP,NSA,WRL_REST,BAL,G,LT,2009-01-01,-4.3
PC_GDP,NSA,WRL_REST,BAL,G,LT,2010-01-01,-5.9
PC_GDP,NSA,WRL_REST,BAL,G,LT,2011-01-01,-6.6
PC_GDP,NSA,WRL_REST,BAL,G,LT,2012-01-01,-3.3
PC_GDP,NSA,WRL_REST,BAL,G,LT,2013-01-01,-2.6
PC_GDP,NSA,WRL_REST,BAL,G,LT,2014-01-01,-2.6
PC_GDP,NSA,WRL_REST,BAL,G,LT,2015-01-01,-5.3
PC_GDP,NSA,WRL_REST,BAL,G,LT,2016-01-01,-4.6
PC_GDP,NSA,WRL_REST,BAL,G,LT,2017-01-01,-4.6
PC_GDP,NSA,WRL_REST,BAL,G,LU,1995-01-01,-7.0
PC_GDP,NSA,WRL_REST,BAL,G,LU,1996-01-01,-8.0
PC_GDP,NSA,WRL_REST,BAL,G,LU,1997-01-01,-9.3
PC_GDP,NSA,WRL_REST,BAL,G,LU,1998-01-01,-10.7
PC_GDP,NSA,WRL_REST,BAL,G,LU,1999-01-01,-11.0
PC_GDP,NSA,WRL_REST,BAL,G,LU,2000-01-01,-10.7
PC_GDP,NSA,WRL_REST,BAL,G,LU,2001-01-01,-10.7
PC_GDP,NSA,WRL_REST,BAL,G,LU,2002-01-01,-8.0
PC_GDP,NSA,WRL_REST,BAL,G,LU,2003-01-01,-9.5
PC_GDP,NSA,WRL_REST,BAL,G,LU,2004-01-01,-10.4
PC_GDP,NSA,WRL_REST,BAL,G,LU,2005-01-01,-11.7
PC_GDP,NSA,WRL_REST,BAL,G,LU,2006-01-01,-8.7
PC_GDP,NSA,WRL_REST,BAL,G,LU,2007-01-01,-7.3
PC_GDP,NSA,WRL_REST,BAL,G,LU,2008-01-01,-7.8
PC_GDP,NSA,WRL_REST,BAL,G,LU,2009-01-01,-4.3
PC_GDP,NSA,WRL_REST,BAL,G,LU,2010-01-01,-3.9
PC_GDP,NSA,WRL_REST,BAL,G,LU,2011-01-01,-4.9
PC_GDP,NSA,WRL_REST,BAL,G,LU,2012-01-01,-3.5
PC_GDP,NSA,WRL_REST,BAL,G,LU,2013-01-01,-1.6
PC_GDP,NSA,WRL_REST,BAL,G,LU,2014-01-01,-0.1
PC_GDP,NSA,WRL_REST,BAL,G,LU,2015-01-01,-2.6
PC_GDP,NSA,WRL_REST,BAL,G,LU,2016-01-01,-3.9
PC_GDP,NSA,WRL_REST,BAL,G,LU,2017-01-01,-5.4
PC_GDP,NSA,WRL_REST,BAL,G,LV,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,1997-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,1998-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,1999-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,LV,2000-01-01,-11.2
PC_GDP,NSA,WRL_REST,BAL,G,LV,2001-01-01,-13.8
PC_GDP,NSA,WRL_REST,BAL,G,LV,2002-01-01,-13.9
PC_GDP,NSA,WRL_REST,BAL,G,LV,2003-01-01,-17.7
PC_GDP,NSA,WRL_REST,BAL,G,LV,2004-01-01,-20.0
PC_GDP,NSA,WRL_REST,BAL,G,LV,2005-01-01,-18.8
PC_GDP,NSA,WRL_REST,BAL,G,LV,2006-01-01,-24.2
PC_GDP,NSA,WRL_REST,BAL,G,LV,2007-01-01,-22.7
PC_GDP,NSA,WRL_REST,BAL,G,LV,2008-01-01,-17.2
PC_GDP,NSA,WRL_REST,BAL,G,LV,2009-01-01,-8.4
PC_GDP,NSA,WRL_REST,BAL,G,LV,2010-01-01,-8.7
PC_GDP,NSA,WRL_REST,BAL,G,LV,2011-01-01,-12.4
PC_GDP,NSA,WRL_REST,BAL,G,LV,2012-01-01,-12.0
PC_GDP,NSA,WRL_REST,BAL,G,LV,2013-01-01,-11.5
PC_GDP,NSA,WRL_REST,BAL,G,LV,2014-01-01,-10.1
PC_GDP,NSA,WRL_REST,BAL,G,LV,2015-01-01,-9.0
PC_GDP,NSA,WRL_REST,BAL,G,LV,2016-01-01,-7.5
PC_GDP,NSA,WRL_REST,BAL,G,LV,2017-01-01,-8.5
PC_GDP,NSA,WRL_REST,BAL,G,MT,1995-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,1996-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,1997-01-01,
