unit,indic_eu,geotime,date,value
PC_GDP,T2020_20,UK,2010-01-01,1
PC_GDP,T2020_20,UK,2011-01-01,1
PC_GDP,T2020_20,UK,2012-01-01,1
PC_GDP,T2020_20,UK,2013-01-01,1
PC_GDP,T2020_20,UK,2014-01-01,1
PC_GDP,T2020_20,UK,2015-01-01,1
PC_GDP,T2020_20,UK,2016-01-01,1
PC_GDP,T2020_20,US,1990-01-01,2
PC_GDP,T2020_20,US,1991-01-01,2
PC_GDP,T2020_20,US,1992-01-01,2
PC_GDP,T2020_20,US,1993-01-01,2
PC_GDP,T2020_20,US,1994-01-01,2
PC_GDP,T2020_20,US,1995-01-01,2
PC_GDP,T2020_20,US,1996-01-01,2
PC_GDP,T2020_20,US,1997-01-01,2
PC_GDP,T2020_20,US,1998-01-01,2
PC_GDP,T2020_20,US,1999-01-01,2
PC_GDP,T2020_20,US,2000-01-01,2
PC_GDP,T2020_20,US,2001-01-01,2
PC_GDP,T2020_20,US,2002-01-01,2
PC_GDP,T2020_20,US,2003-01-01,2
PC_GDP,T2020_20,US,2004-01-01,2
PC_GDP,T2020_20,US,2005-01-01,2
PC_GDP,T2020_20,US,2006-01-01,2
PC_GDP,T2020_20,US,2007-01-01,2
PC_GDP,T2020_20,US,2008-01-01,2
PC_GDP,T2020_20,US,2009-01-01,2
PC_GDP,T2020_20,US,2010-01-01,2
PC_GDP,T2020_20,US,2011-01-01,2
PC_GDP,T2020_20,US,2012-01-01,2
PC_GDP,T2020_20,US,2013-01-01,2
PC_GDP,T2020_20,US,2014-01-01,2
PC_GDP,T2020_20,US,2015-01-01,2
PC_GDP,T2020_20,US,2016-01-01,
