unit,s_adj,partner,stk_flow,bop_item,geotime,date,value
PC_GDP,NSA,WRL_REST,BAL,G,MK,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,MK,2017-10-01,18
PC_GDP,NSA,WRL_REST,BAL,G,MK,2018-01-01,19
PC_GDP,NSA,WRL_REST,BAL,G,MK,2018-04-01,16
PC_GDP,NSA,WRL_REST,BAL,G,MT,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,MT,2017-10-01,12
PC_GDP,NSA,WRL_REST,BAL,G,MT,2018-01-01,7
PC_GDP,NSA,WRL_REST,BAL,G,MT,2018-04-01,14
PC_GDP,NSA,WRL_REST,BAL,G,NL,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,NL,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,NL,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,NL,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,NL,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,NL,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,NL,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,NL,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,NL,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,NL,2017-10-01,9
PC_GDP,NSA,WRL_REST,BAL,G,NL,2018-01-01,9
PC_GDP,NSA,WRL_REST,BAL,G,NL,2018-04-01,8
PC_GDP,NSA,WRL_REST,BAL,G,NO,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,NO,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,NO,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,NO,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,NO,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,NO,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,NO,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,NO,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,NO,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,NO,2017-10-01,6
PC_GDP,NSA,WRL_REST,BAL,G,NO,2018-01-01,7
PC_GDP,NSA,WRL_REST,BAL,G,NO,2018-04-01,6
PC_GDP,NSA,WRL_REST,BAL,G,PL,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,PL,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,PL,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,PL,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,PL,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,PL,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,PL,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,PL,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,PL,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,PL,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,G,PL,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,G,PL,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,G,PT,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,PT,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,PT,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,PT,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,PT,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,PT,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,PT,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,PT,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,PT,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,PT,2017-10-01,7
PC_GDP,NSA,WRL_REST,BAL,G,PT,2018-01-01,6
PC_GDP,NSA,WRL_REST,BAL,G,PT,2018-04-01,6
PC_GDP,NSA,WRL_REST,BAL,G,RO,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,RO,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,RO,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,RO,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,RO,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,RO,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,RO,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,RO,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,RO,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,RO,2017-10-01,6
PC_GDP,NSA,WRL_REST,BAL,G,RO,2018-01-01,6
PC_GDP,NSA,WRL_REST,BAL,G,RO,2018-04-01,7
PC_GDP,NSA,WRL_REST,BAL,G,RS,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,RS,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,RS,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,RS,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,RS,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,RS,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,RS,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,RS,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,RS,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,RS,2017-10-01,13
PC_GDP,NSA,WRL_REST,BAL,G,RS,2018-01-01,12
PC_GDP,NSA,WRL_REST,BAL,G,RS,2018-04-01,11
PC_GDP,NSA,WRL_REST,BAL,G,SE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,SE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,SE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,SE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,SE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,SE,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,SE,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,SE,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,SE,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,SE,2017-10-01,1
PC_GDP,NSA,WRL_REST,BAL,G,SE,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,G,SE,2018-04-01,1
PC_GDP,NSA,WRL_REST,BAL,G,SI,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,SI,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,SI,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,SI,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,SI,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,SI,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,SI,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,SI,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,SI,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,SI,2017-10-01,2
PC_GDP,NSA,WRL_REST,BAL,G,SI,2018-01-01,3
PC_GDP,NSA,WRL_REST,BAL,G,SI,2018-04-01,3
PC_GDP,NSA,WRL_REST,BAL,G,SK,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,SK,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,SK,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,SK,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,SK,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,SK,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,SK,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,SK,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,SK,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,SK,2017-10-01,1
PC_GDP,NSA,WRL_REST,BAL,G,SK,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,G,SK,2018-04-01,2
PC_GDP,NSA,WRL_REST,BAL,G,TR,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,TR,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,TR,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,TR,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,TR,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,TR,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,TR,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,TR,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,TR,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,TR,2017-10-01,7
PC_GDP,NSA,WRL_REST,BAL,G,TR,2018-01-01,8
PC_GDP,NSA,WRL_REST,BAL,G,TR,2018-04-01,8
PC_GDP,NSA,WRL_REST,BAL,G,UK,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,UK,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,UK,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,UK,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,UK,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,UK,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,UK,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,UK,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,UK,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,UK,2017-10-01,6
PC_GDP,NSA,WRL_REST,BAL,G,UK,2018-01-01,6
PC_GDP,NSA,WRL_REST,BAL,G,UK,2018-04-01,6
PC_GDP,NSA,WRL_REST,BAL,G,XK,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,XK,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,XK,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,XK,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,XK,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,XK,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,G,XK,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,G,XK,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,G,XK,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,G,XK,2017-10-01,41
PC_GDP,NSA,WRL_REST,BAL,G,XK,2018-01-01,41
PC_GDP,NSA,WRL_REST,BAL,G,XK,2018-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,AL,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,AT,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2018-01-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,BE,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,BG,2018-04-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,CH,2018-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2017-10-01,3
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2018-01-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,CY,2018-04-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2017-10-01,4
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2018-01-01,3
PC_GDP,NSA,WRL_REST,BAL,IN1,CZ,2018-04-01,6
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2017-10-01,3
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2018-01-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,DE,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2017-10-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,DK,2018-04-01,3
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2017-10-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,EA19,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2017-10-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,EE,2018-04-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2018-01-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,EL,2018-04-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2017-10-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,ES,2018-04-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,EU28,2018-04-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2017-10-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2018-01-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,FI,2018-04-01,3
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2017-10-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2018-01-01,1
PC_GDP,NSA,WRL_REST,BAL,IN1,FR,2018-04-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2017-10-01,0
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2018-01-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,HR,2018-04-01,2
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2016-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2017-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2017-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2017-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2017-10-01,4
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2018-01-01,3
PC_GDP,NSA,WRL_REST,BAL,IN1,HU,2018-04-01,5
PC_GDP,NSA,WRL_REST,BAL,IN1,IE,2015-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,IE,2015-10-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,IE,2016-01-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,IE,2016-04-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,IE,2016-07-01,
PC_GDP,NSA,WRL_REST,BAL,IN1,IE,2016-10-01,
